Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
17002.0,40,4,1077.82,3,4,4,344,Loyal Customers
17003.0,19,2,394.56,4,3,2,432,Need Attention
17004.0,20,1,569.63,4,2,3,423,New Customers
17005.0,67,2,742.36,3,3,3,333,Potential Loyalists
17006.0,25,2,328.46,4,3,2,432,Need Attention
17007.0,34,1,230.17000000000002,3,2,1,321,Need Attention
17008.0,25,1,81.36,4,2,1,421,New Customers
17009.0,147,1,242.06,2,2,2,222,Lost
17011.0,244,2,400.8,1,3,2,132,Need Attention
17012.0,321,1,384.16,1,2,2,122,Lost
17016.0,173,1,552.4,2,2,3,223,Lost
17017.0,11,5,2291.06,5,5,5,555,Champions
17018.0,174,3,962.6,2,4,4,244,At Risk
17019.0,27,5,1568.98,4,5,4,454,Champions
17020.0,139,2,935.62,2,3,4,234,Need Attention
17021.0,38,6,1182.22,3,5,4,354,Loyal Customers
17022.0,29,1,189.0,4,2,1,421,New Customers
17023.0,13,3,800.18,5,4,3,543,Champions
17025.0,6,2,991.9,5,3,4,534,Need Attention
17026.0,13,1,21.0,5,2,1,521,New Customers
17027.0,42,3,436.82,3,4,2,342,Loyal Customers
17028.0,177,3,1593.83,1,4,4,144,At Risk
17029.0,33,4,1256.3,4,4,4,444,Champions
17031.0,54,3,2140.0,3,4,5,345,Loyal Customers
17032.0,144,8,3004.6,2,5,5,255,At Risk
17034.0,5,2,538.4,5,3,3,533,Need Attention
17035.0,187,2,180.06,1,3,1,131,Need Attention
17038.0,11,1,630.77,5,2,3,523,New Customers
17039.0,201,1,1954.99,1,2,4,124,Lost
17040.0,146,1,13.52,2,2,1,221,Lost
17041.0,196,2,220.41,1,3,1,131,Need Attention
17043.0,167,2,587.5,2,3,3,233,Need Attention
17044.0,6,7,6791.82,5,5,5,555,Champions
17045.0,25,1,360.64,4,2,2,422,New Customers
17046.0,41,4,1264.05,3,4,4,344,Loyal Customers
17047.0,28,3,1188.33,4,4,4,444,Champions
17048.0,33,4,1146.33,4,4,4,444,Champions
17049.0,73,7,2846.75,3,5,5,355,Loyal Customers
17050.0,85,4,1162.55,2,4,4,244,At Risk
17051.0,42,3,467.25,3,4,3,343,Loyal Customers
17055.0,42,1,239.55,3,2,2,322,Need Attention
17056.0,335,1,128.60000000000002,1,2,1,121,Lost
17057.0,192,1,294.74,1,2,2,122,Lost
17059.0,96,4,1785.13,2,4,4,244,At Risk
17062.0,36,1,195.67,3,2,1,321,Need Attention
17063.0,3,6,2177.39,5,5,5,555,Champions
17065.0,234,2,194.7,1,3,1,131,Need Attention
17066.0,323,1,228.34,1,2,1,121,Lost
17067.0,321,3,454.54,1,4,2,142,At Risk
17068.0,11,23,3739.42,5,5,5,555,Champions
17069.0,28,3,2131.53,4,4,5,445,Champions
17070.0,6,1,133.18,5,2,1,521,New Customers
17071.0,78,3,824.27,2,4,3,243,At Risk
17072.0,221,1,282.05,1,2,2,122,Lost
17074.0,159,1,203.05,2,2,1,221,Lost
17075.0,26,6,1407.61,4,5,4,454,Champions
17076.0,235,2,191.75,1,3,1,131,Need Attention
17077.0,174,1,306.0,2,2,2,222,Lost
17080.0,103,3,367.65,2,4,2,242,At Risk
17081.0,35,3,501.75,3,4,3,343,Loyal Customers
17082.0,222,3,1785.38,1,4,4,144,At Risk
17083.0,6,6,2644.01,5,5,5,555,Champions
17085.0,14,20,4612.06,5,5,5,555,Champions
17087.0,334,1,221.53,1,2,1,121,Lost
17090.0,17,4,812.28,4,4,3,443,Champions
17091.0,26,9,3234.79,4,5,5,455,Champions
17092.0,33,7,3817.18,4,5,5,455,Champions
17093.0,189,1,235.88,1,2,1,121,Lost
17094.0,20,1,100.2,4,2,1,421,New Customers
17095.0,27,4,1248.09,4,4,4,444,Champions
17096.0,11,6,2430.2,5,5,5,555,Champions
17097.0,26,1,211.31,4,2,1,421,New Customers
17098.0,3,2,443.16999999999996,5,3,2,532,Need Attention
17099.0,129,1,582.17,2,2,3,223,Lost
17101.0,17,2,647.72,4,3,3,433,Need Attention
17103.0,318,1,424.3,1,2,2,122,Lost
17104.0,20,1,474.03,4,2,3,423,New Customers
17107.0,77,3,4396.57,3,4,5,345,Loyal Customers
17108.0,260,1,174.95,1,2,1,121,Lost
17109.0,2,2,410.42,5,3,2,532,Need Attention
17110.0,117,2,347.4,2,3,2,232,Need Attention
17111.0,21,1,227.97,4,2,1,421,New Customers
17112.0,99,1,205.17,2,2,1,221,Lost
17113.0,170,6,2322.59,2,5,5,255,At Risk
17115.0,145,4,1923.99,2,4,4,244,At Risk
17116.0,244,1,389.78,1,2,2,122,Lost
17122.0,6,2,344.26,5,3,2,532,Need Attention
17123.0,36,2,631.87,3,3,3,333,Potential Loyalists
17126.0,29,2,631.79,4,3,3,433,Need Attention
17127.0,25,5,1155.0300000000002,4,5,4,454,Champions
17129.0,117,1,31.85,2,2,1,221,Lost
17132.0,48,2,1272.8,3,3,4,334,Potential Loyalists
17133.0,70,5,9730.09,3,5,5,355,Loyal Customers
17134.0,38,1,212.1,3,2,1,321,Need Attention
17135.0,6,3,598.85,5,4,3,543,Champions
17136.0,259,1,231.68,1,2,1,121,Lost
17137.0,12,6,1133.63,5,5,4,554,Champions
17138.0,129,5,3891.87,2,5,5,255,At Risk
17139.0,8,11,7726.84,5,5,5,555,Champions
17141.0,14,4,754.33,5,4,3,543,Champions
17142.0,130,2,446.55,2,3,2,232,Need Attention
17143.0,13,2,924.11,5,3,4,534,Need Attention
17145.0,109,4,3120.91,2,4,5,245,At Risk
17146.0,32,10,5110.46,4,5,5,455,Champions
17147.0,49,5,1485.36,3,5,4,354,Loyal Customers
17149.0,47,1,143.10000000000002,3,2,1,321,Need Attention
17150.0,29,5,1160.65,4,5,4,454,Champions
17151.0,331,1,231.90000000000003,1,2,1,121,Lost
17152.0,22,1,327.0,4,2,2,422,New Customers
17155.0,124,5,640.76,2,5,3,253,At Risk
17156.0,88,1,591.87,2,2,3,223,Lost
17157.0,77,17,4832.9,3,5,5,355,Loyal Customers
17158.0,144,2,713.03,2,3,3,233,Need Attention
17159.0,74,2,560.71,3,3,3,333,Potential Loyalists
17160.0,27,9,4645.11,4,5,5,455,Champions
17161.0,40,1,856.01,3,2,3,323,Need Attention
17163.0,42,2,406.68,3,3,2,332,Potential Loyalists
17165.0,153,4,1208.93,2,4,4,244,At Risk
17167.0,14,2,566.74,5,3,3,533,Need Attention
17168.0,95,1,400.2,2,2,2,222,Lost
17169.0,175,1,320.95,1,2,2,122,Lost
17171.0,258,1,159.68,1,2,1,121,Lost
17172.0,27,2,638.81,4,3,3,433,Need Attention
17176.0,123,2,596.1899999999999,2,3,3,233,Need Attention
17177.0,101,1,119.5,2,2,1,221,Lost
17178.0,327,1,436.71,1,2,2,122,Lost
17179.0,19,2,535.16,4,3,3,433,Need Attention
17180.0,18,7,1460.95,4,5,4,454,Champions
17181.0,192,1,69.93,1,2,1,121,Lost
17182.0,19,2,321.3,4,3,2,432,Need Attention
17184.0,165,2,198.41000000000003,2,3,1,231,Need Attention
17185.0,188,3,229.46,1,4,1,141,At Risk
17187.0,122,1,263.76,2,2,2,222,Lost
17188.0,43,6,2118.7000000000003,3,5,5,355,Loyal Customers
17189.0,157,3,573.23,2,4,3,243,At Risk
17190.0,146,3,953.42,2,4,4,244,At Risk
17191.0,9,8,2230.81,5,5,5,555,Champions
17192.0,132,1,77.83,2,2,1,221,Lost
17193.0,334,1,45.0,1,2,1,121,Lost
17194.0,127,1,549.88,2,2,3,223,Lost
17195.0,252,1,562.98,1,2,3,123,Lost
17196.0,24,1,352.9,4,2,2,422,New Customers
17199.0,179,1,145.12,1,2,1,121,Lost
17200.0,249,2,165.06,1,3,1,131,Need Attention
17201.0,120,3,899.41,2,4,3,243,At Risk
17202.0,17,1,160.65,4,2,1,421,New Customers
17204.0,8,3,2817.99,5,4,5,545,Champions
17205.0,12,2,615.27,5,3,3,533,Need Attention
17207.0,248,1,303.21999999999997,1,2,2,122,Lost
17209.0,245,3,611.6,1,4,3,143,At Risk
17211.0,15,5,1456.13,5,5,4,554,Champions
17212.0,54,2,567.5600000000001,3,3,3,333,Potential Loyalists
17213.0,94,6,2088.17,2,5,5,255,At Risk
17215.0,61,1,186.15,3,2,1,321,Need Attention
17216.0,151,1,65.05,2,2,1,221,Lost
17217.0,216,1,104.5,1,2,1,121,Lost
17218.0,48,5,1025.74,3,5,4,354,Loyal Customers
17219.0,13,1,144.9,5,2,1,521,New Customers
17220.0,14,7,1283.5,5,5,4,554,Champions
17221.0,188,3,643.39,1,4,3,143,At Risk
17222.0,74,5,1250.86,3,5,4,354,Loyal Customers
17224.0,98,1,100.86,2,2,1,221,Lost
17225.0,178,1,131.15,1,2,1,121,Lost
17226.0,41,2,506.63,3,3,3,333,Potential Loyalists
17227.0,33,5,703.51,4,5,3,453,Champions
17228.0,52,5,915.1999999999999,3,5,4,354,Loyal Customers
17230.0,160,10,6286.54,2,5,5,255,At Risk
17231.0,9,14,3610.6,5,5,5,555,Champions
17233.0,45,2,369.98,3,3,2,332,Potential Loyalists
17235.0,88,4,583.72,2,4,3,243,At Risk
17236.0,7,6,1013.13,5,5,4,554,Champions
17238.0,59,12,2786.59,3,5,5,355,Loyal Customers
17239.0,22,2,491.95,4,3,3,433,Need Attention
17240.0,192,1,130.6,1,2,1,121,Lost
17241.0,45,11,2580.54,3,5,5,355,Loyal Customers
17242.0,53,3,1754.24,3,4,4,344,Loyal Customers
17243.0,1,40,10974.91,5,5,5,555,Champions
17244.0,330,1,260.65,1,2,2,122,Lost
17245.0,285,1,200.18,1,2,1,121,Lost
17246.0,143,2,38.92,2,3,1,231,Need Attention
17248.0,78,1,227.51,2,2,1,221,Lost
17249.0,25,1,68.03,4,2,1,421,New Customers
17251.0,321,1,306.40000000000003,1,2,2,122,Lost
17255.0,42,1,381.15,3,2,2,322,Need Attention
17256.0,78,3,258.93,2,4,2,242,At Risk
17257.0,33,2,192.73,4,3,1,431,Need Attention
17258.0,261,1,283.85,1,2,2,122,Lost
17259.0,42,4,904.33,3,4,3,343,Loyal Customers
17260.0,8,1,120.95,5,2,1,521,New Customers
17261.0,106,1,230.44,2,2,1,221,Lost
17262.0,75,6,1235.4,3,5,4,354,Loyal Customers
17264.0,21,1,279.59,4,2,2,422,New Customers
17266.0,95,2,207.09,2,3,1,231,Need Attention
17268.0,42,7,970.25,3,5,4,354,Loyal Customers
17270.0,65,2,604.4,3,3,3,333,Potential Loyalists
17271.0,333,1,210.39,1,2,1,121,Lost
17273.0,20,1,141.12,4,2,1,421,New Customers
17278.0,162,1,25.2,2,2,1,221,Lost
17280.0,34,1,118.85999999999999,3,2,1,321,Need Attention
17281.0,32,5,727.05,4,5,3,453,Champions
17282.0,52,2,636.25,3,3,3,333,Potential Loyalists
17284.0,41,1,229.46,3,2,1,321,Need Attention
17285.0,225,2,428.34,1,3,2,132,Need Attention
17287.0,41,12,2055.9,3,5,5,355,Loyal Customers
17289.0,45,5,918.84,3,5,4,354,Loyal Customers
17290.0,10,5,582.64,5,5,3,553,Champions
17292.0,68,2,271.75,3,3,2,332,Potential Loyalists
17293.0,75,7,1174.54,3,5,4,354,Loyal Customers
17294.0,265,2,467.78999999999996,1,3,3,133,Need Attention
17296.0,326,1,338.13,1,2,2,122,Lost
17298.0,90,2,343.64,2,3,2,232,Need Attention
17299.0,36,2,346.97,3,3,2,332,Potential Loyalists
17300.0,78,1,155.8,2,2,1,221,Lost
17301.0,221,1,132.8,1,2,1,121,Lost
17304.0,130,1,111.5,2,2,1,221,Lost
17305.0,245,1,2135.46,1,2,5,125,Lost
17307.0,21,10,3105.51,4,5,5,455,Champions
17308.0,49,1,3845.04,3,2,5,325,Need Attention
17309.0,269,1,220.09,1,2,1,121,Lost
17310.0,131,1,765.0,2,2,3,223,Lost
17311.0,18,3,1876.71,4,4,4,444,Champions
17314.0,83,8,2041.88,2,5,5,255,At Risk
17315.0,35,1,765.58,3,2,3,323,Need Attention
17316.0,16,1,124.45,4,2,1,421,New Customers
17318.0,322,1,164.28,1,2,1,121,Lost
17319.0,265,1,29.1,1,2,1,121,Lost
17320.0,34,3,1244.23,3,4,4,344,Loyal Customers
17321.0,152,2,496.31,2,3,3,233,Need Attention
17322.0,4,3,590.54,5,4,3,543,Champions
17323.0,3,5,644.52,5,5,3,553,Champions
17324.0,48,8,1184.5900000000001,3,5,4,354,Loyal Customers
17325.0,7,2,512.77,5,3,3,533,Need Attention
17326.0,4,2,321.95,5,3,2,532,Need Attention
17327.0,6,2,152.35,5,3,1,531,Need Attention
17328.0,269,1,104.7,1,2,1,121,Lost
17329.0,327,3,481.32,1,4,3,143,At Risk
17330.0,141,2,59.900000000000006,2,3,1,231,Need Attention
17332.0,124,5,838.27,2,5,3,253,At Risk
17334.0,3,1,328.13,5,2,2,522,New Customers
17335.0,281,1,154.77,1,2,1,121,Lost
17336.0,68,1,81.12,3,2,1,321,Need Attention
17338.0,18,7,3759.51,4,5,5,455,Champions
17339.0,106,1,59.0,2,2,1,221,Lost
17340.0,32,6,5985.2,4,5,5,455,Champions
17341.0,136,2,594.87,2,3,3,233,Need Attention
17342.0,125,3,927.14,2,4,4,244,At Risk
17343.0,99,4,866.35,2,4,3,243,At Risk
17344.0,325,1,307.54,1,2,2,122,Lost
17345.0,130,5,768.6,2,5,3,253,At Risk
17346.0,5,8,2050.09,5,5,5,555,Champions
17348.0,34,4,1316.8899999999999,3,4,4,344,Loyal Customers
17349.0,135,2,257.9,2,3,2,232,Need Attention
17350.0,144,2,456.511,2,3,2,232,Need Attention
17351.0,23,9,1401.08,4,5,4,454,Champions
17352.0,292,1,36.25,1,2,1,121,Lost
17353.0,88,2,1502.0,2,3,4,234,Need Attention
17354.0,25,3,1750.3999999999999,4,4,4,444,Champions
17356.0,151,4,768.25,2,4,3,243,At Risk
17358.0,8,2,236.5,5,3,1,531,Need Attention
17359.0,244,1,156.6,1,2,1,121,Lost
17360.0,31,1,248.25,4,2,2,422,New Customers
17361.0,272,2,392.44,1,3,2,132,Need Attention
17362.0,206,4,522.87,1,4,3,143,At Risk
17364.0,7,15,6875.3,5,5,5,555,Champions
17365.0,13,5,3153.1,5,5,5,555,Champions
17366.0,28,2,1096.24,4,3,4,434,Need Attention
17368.0,116,3,603.24,2,4,3,243,At Risk
17369.0,52,1,979.1999999999999,3,2,4,324,Need Attention
17371.0,219,3,238.66,1,4,2,142,At Risk
17372.0,14,18,2646.33,5,5,5,555,Champions
17373.0,15,3,520.58,5,4,3,543,Champions
17375.0,28,1,260.45,4,2,2,422,New Customers
17376.0,1,2,250.44,5,3,2,532,Need Attention
17377.0,8,52,10283.78,5,5,5,555,Champions
17380.0,30,3,645.0,4,4,3,443,Champions
17381.0,5,8,13315.14,5,5,5,555,Champions
17382.0,32,7,836.88,4,5,3,453,Champions
17383.0,49,1,110.69999999999999,3,2,1,321,Need Attention
17384.0,63,1,171.15,3,2,1,321,Need Attention
17388.0,17,7,1432.01,4,5,4,454,Champions
17389.0,8,20,12941.26,5,5,5,555,Champions
17390.0,17,1,149.3,4,2,1,421,New Customers
17392.0,46,1,168.65,3,2,1,321,Need Attention
17393.0,7,2,381.15,5,3,2,532,Need Attention
17395.0,104,1,97.5,2,2,1,221,Lost
17396.0,5,6,1078.8,5,5,4,554,Champions
17397.0,13,1,536.77,5,2,3,523,New Customers
17400.0,177,3,2547.09,1,4,5,145,At Risk
17401.0,137,1,114.85,2,2,1,221,Lost
17402.0,34,8,1372.29,3,5,4,354,Loyal Customers
17403.0,47,1,118.95,3,2,1,321,Need Attention
17404.0,5,8,15874.3,5,5,5,555,Champions
17406.0,41,10,2002.53,3,5,5,355,Loyal Customers
17407.0,8,1,552.9,5,2,3,523,New Customers
17408.0,97,2,283.44000000000005,2,3,2,232,Need Attention
17409.0,18,8,7021.66,4,5,5,455,Champions
17411.0,333,1,344.40000000000003,1,2,2,122,Lost
17412.0,29,8,2749.46,4,5,5,455,Champions
17413.0,1,2,560.14,5,3,3,533,Need Attention
17414.0,19,4,1471.52,4,4,4,444,Champions
17416.0,33,12,7756.78,4,5,5,455,Champions
17417.0,145,1,164.18,2,2,1,221,Lost
17419.0,21,5,1466.74,4,5,4,454,Champions
17421.0,26,2,594.66,4,3,3,433,Need Attention
17422.0,18,4,1322.57,4,4,4,444,Champions
17426.0,49,7,3040.51,3,5,5,355,Loyal Customers
17428.0,10,12,11435.97,5,5,5,555,Champions
17429.0,26,1,529.0,4,2,3,423,New Customers
17430.0,76,1,210.8,3,2,1,321,Need Attention
17432.0,6,6,1260.76,5,5,4,554,Champions
17435.0,8,1,331.35,5,2,2,522,New Customers
17436.0,5,3,317.76,5,4,2,542,Champions
17437.0,126,1,373.17,2,2,2,222,Lost
17438.0,40,4,1034.32,3,4,4,344,Loyal Customers
17439.0,252,1,325.74,1,2,2,122,Lost
17440.0,145,1,137.16,2,2,1,221,Lost
17441.0,329,1,293.35,1,2,2,122,Lost
17442.0,32,8,2101.64,4,5,5,455,Champions
17448.0,93,46,14556.97,2,5,5,255,At Risk
17449.0,146,4,1318.12,2,4,4,244,At Risk
17450.0,4,5,50393.46,5,5,5,555,Champions
17454.0,59,6,1030.41,3,5,4,354,Loyal Customers
17456.0,52,1,725.7,3,2,3,323,Need Attention
17457.0,11,8,3490.75,5,5,5,555,Champions
17460.0,14,9,1419.14,5,5,4,554,Champions
17463.0,157,2,661.5,2,3,3,233,Need Attention
17464.0,119,2,710.98,2,3,3,233,Need Attention
17465.0,22,7,2542.79,4,5,5,455,Champions
17469.0,81,9,2775.58,2,5,5,255,At Risk
17470.0,8,5,1349.58,5,5,4,554,Champions
17471.0,71,1,321.65000000000003,3,2,2,322,Need Attention
17472.0,225,1,224.81,1,2,1,121,Lost
17473.0,5,2,607.0,5,3,3,533,Need Attention
17474.0,196,1,1047.0,1,2,4,124,Lost
17476.0,334,1,260.36,1,2,2,122,Lost
17477.0,209,2,1144.3,1,3,4,134,Need Attention
17478.0,4,2,1272.8,5,3,4,534,Need Attention
17479.0,229,1,389.26000000000005,1,2,2,122,Lost
17480.0,41,1,390.21,3,2,2,322,Need Attention
17482.0,83,2,778.19,2,3,3,233,Need Attention
17483.0,11,1,177.69,5,2,1,521,New Customers
17484.0,172,2,209.57,2,3,1,231,Need Attention
17487.0,324,1,160.55,1,2,1,121,Lost
17488.0,237,1,336.5,1,2,2,122,Lost
17490.0,166,1,353.14,2,2,2,222,Lost
17491.0,46,5,1652.96,3,5,4,354,Loyal Customers
17492.0,74,2,747.85,3,3,3,333,Potential Loyalists
17494.0,98,1,54.699999999999996,2,2,1,221,Lost
17496.0,160,3,1141.84,2,4,4,244,At Risk
17497.0,207,1,204.60000000000002,1,2,1,121,Lost
17499.0,158,1,718.51,2,2,3,223,Lost
17504.0,39,7,5855.71,3,5,5,355,Loyal Customers
17505.0,147,3,1289.64,2,4,4,244,At Risk
17508.0,70,6,3430.62,3,5,5,355,Loyal Customers
17510.0,17,1,206.07999999999998,4,2,1,421,New Customers
17511.0,19,22,72498.36,4,5,5,455,Champions
17512.0,49,8,2542.83,3,5,5,355,Loyal Customers
17513.0,5,2,645.6,5,3,3,533,Need Attention
17514.0,265,1,334.18,1,2,2,122,Lost
17515.0,32,4,633.44,4,4,3,443,Champions
17518.0,22,2,329.42,4,3,2,432,Need Attention
17519.0,38,9,2930.15,3,5,5,355,Loyal Customers
17521.0,31,1,245.1,4,2,2,422,New Customers
17524.0,34,2,394.14,3,3,2,332,Potential Loyalists
17525.0,25,1,432.3,4,2,2,422,New Customers
17526.0,19,7,2237.5,4,5,5,455,Champions
17529.0,206,2,1240.25,1,3,4,134,Need Attention
17530.0,178,2,455.87,1,3,2,132,Need Attention
17531.0,124,2,970.12,2,3,4,234,Need Attention
17533.0,31,1,34.8,4,2,1,421,New Customers
17534.0,48,4,1445.47,3,4,4,344,Loyal Customers
17536.0,17,2,288.33,4,3,2,432,Need Attention
17539.0,214,4,1226.57,1,4,4,144,At Risk
17540.0,90,3,599.35,2,4,3,243,At Risk
17541.0,106,1,124.46,2,2,1,221,Lost
17542.0,238,2,170.95,1,3,1,131,Need Attention
17543.0,146,1,120.05,2,2,1,221,Lost
17545.0,174,1,339.8,2,2,2,222,Lost
17547.0,261,1,404.55,1,2,2,122,Lost
17550.0,80,5,1915.0,2,5,4,254,At Risk
17552.0,34,8,1856.36,3,5,4,354,Loyal Customers
17553.0,69,3,2270.0,3,4,5,345,Loyal Customers
17555.0,22,3,574.48,4,4,3,443,Champions
17557.0,329,1,34.0,1,2,1,121,Lost
17559.0,109,1,167.62,2,2,1,221,Lost
17560.0,46,3,541.4,3,4,3,343,Loyal Customers
17561.0,127,2,364.46999999999997,2,3,2,232,Need Attention
17563.0,174,2,392.38,2,3,2,232,Need Attention
17565.0,183,1,131.83,1,2,1,121,Lost
17567.0,38,1,506.6,3,2,3,323,Need Attention
17568.0,229,1,382.79,1,2,2,122,Lost
17571.0,139,1,205.23999999999998,2,2,1,221,Lost
17572.0,34,4,224.46,3,4,1,341,Loyal Customers
17575.0,264,1,171.7,1,2,1,121,Lost
17576.0,12,19,4583.18,5,5,5,555,Champions
17577.0,242,2,348.75,1,3,2,132,Need Attention
17578.0,71,6,903.87,3,5,3,353,Loyal Customers
17579.0,174,1,304.38,2,2,2,222,Lost
17580.0,18,1,157.41,4,2,1,421,New Customers
17581.0,31,17,6315.9800000000005,4,5,5,455,Champions
17582.0,43,4,1275.43,3,4,4,344,Loyal Customers
17583.0,156,1,135.95,2,2,1,221,Lost
17584.0,64,4,4067.12,3,4,5,345,Loyal Customers
17585.0,41,3,960.23,3,4,4,344,Loyal Customers
17586.0,216,1,167.4,1,2,1,121,Lost
17587.0,224,1,181.66,1,2,1,121,Lost
17588.0,46,3,1359.33,3,4,4,344,Loyal Customers
17589.0,46,13,10914.12,3,5,5,355,Loyal Customers
17591.0,287,1,144.1,1,2,1,121,Lost
17592.0,335,1,148.3,1,2,1,121,Lost
17593.0,5,6,4168.46,5,5,5,555,Champions
17594.0,45,2,1504.7,3,3,4,334,Potential Loyalists
17596.0,36,6,1700.12,3,5,4,354,Loyal Customers
17597.0,15,4,1439.72,5,4,4,544,Champions
17599.0,74,1,52.05,3,2,1,321,Need Attention
17602.0,68,8,2348.16,3,5,5,355,Loyal Customers
17603.0,214,3,1398.76,1,4,4,144,At Risk
17604.0,19,4,636.57,4,4,3,443,Champions
17605.0,186,1,160.75,1,2,1,121,Lost
17606.0,334,1,87.30000000000001,1,2,1,121,Lost
17608.0,45,2,305.11,3,3,2,332,Potential Loyalists
17609.0,1,5,778.72,5,5,3,553,Champions
17610.0,136,5,1529.49,2,5,4,254,At Risk
17611.0,17,13,4387.76,4,5,5,455,Champions
17612.0,33,10,2704.21,4,5,5,455,Champions
17615.0,48,2,328.0,3,3,2,332,Potential Loyalists
17616.0,48,1,163.2,3,2,1,321,Need Attention
17617.0,155,1,395.33,2,2,2,222,Lost
17618.0,29,7,2802.86,4,5,5,455,Champions
17621.0,1,3,1795.22,5,4,4,544,Champions
17622.0,194,2,1130.21,1,3,4,134,Need Attention
17623.0,5,6,1856.6200000000001,5,5,4,554,Champions
17624.0,33,2,725.15,4,3,3,433,Need Attention
17625.0,42,4,4020.8,3,4,5,345,Loyal Customers
17626.0,199,1,254.0,1,2,2,122,Lost
17627.0,75,1,296.36,3,2,2,322,Need Attention
17629.0,18,1,339.95,4,2,2,422,New Customers
17631.0,265,3,335.76,1,4,2,142,At Risk
17635.0,20,3,1265.58,4,4,4,444,Champions
17638.0,243,2,842.4,1,3,3,133,Need Attention
17639.0,71,3,269.13,3,4,2,342,Loyal Customers
17640.0,50,4,2219.98,3,4,5,345,Loyal Customers
17642.0,26,3,1112.2,4,4,4,444,Champions
17643.0,102,1,338.15000000000003,2,2,2,222,Lost
17644.0,49,8,2632.55,3,5,5,355,Loyal Customers
17646.0,14,9,2890.4,5,5,5,555,Champions
17647.0,265,2,198.6,1,3,1,131,Need Attention
17649.0,66,2,710.4,3,3,3,333,Potential Loyalists
17651.0,95,6,1758.52,2,5,4,254,At Risk
17655.0,13,1,313.64,5,2,2,522,New Customers
17657.0,26,1,126.0,4,2,1,421,New Customers
17660.0,333,1,163.47,1,2,1,121,Lost
17662.0,258,2,412.92,1,3,2,132,Need Attention
17663.0,14,10,3372.92,5,5,5,555,Champions
17664.0,71,2,561.59,3,3,3,333,Potential Loyalists
17665.0,90,1,563.1,2,2,3,223,Lost
17666.0,74,3,1319.6399999999999,3,4,4,344,Loyal Customers
17667.0,32,4,1895.19,4,4,4,444,Champions
17669.0,59,3,2735.63,3,4,5,345,Loyal Customers
17672.0,14,5,2600.46,5,5,5,555,Champions
17673.0,10,6,2236.0,5,5,5,555,Champions
17675.0,3,35,15826.95,5,5,5,555,Champions
17676.0,13,4,1077.46,5,4,4,544,Champions
17677.0,20,22,16740.98,4,5,5,455,Champions
17678.0,200,1,301.65,1,2,2,122,Lost
17679.0,118,5,1585.5,2,5,4,254,At Risk
17680.0,107,1,226.05,2,2,1,221,Lost
17681.0,193,5,731.2,1,5,3,153,At Risk
17682.0,38,5,1590.95,3,5,4,354,Loyal Customers
17683.0,108,2,683.23,2,3,3,233,Need Attention
17685.0,20,4,1919.52,4,4,4,444,Champions
17686.0,19,2,2557.35,4,3,5,435,Need Attention
17687.0,17,1,432.68,4,2,2,422,New Customers
17689.0,71,1,166.0,3,2,1,321,Need Attention
17690.0,3,4,2003.23,5,4,5,545,Champions
17691.0,143,1,172.65,2,2,1,221,Lost
17692.0,20,7,1932.76,4,5,4,454,Champions
17694.0,108,2,1412.85,2,3,4,234,Need Attention
17695.0,60,2,664.5,3,3,3,333,Potential Loyalists
17696.0,6,16,5024.7300000000005,5,5,5,555,Champions
17699.0,73,2,442.0,3,3,2,332,Potential Loyalists
17700.0,20,9,3536.14,4,5,5,455,Champions
17703.0,14,1,296.1,5,2,2,522,New Customers
17705.0,51,2,260.38,3,3,2,332,Potential Loyalists
17706.0,12,12,8483.28,5,5,5,555,Champions
17707.0,57,5,330.3,3,5,2,352,Loyal Customers
17708.0,20,1,306.55,4,2,2,422,New Customers
17709.0,66,4,533.56,3,4,3,343,Loyal Customers
17710.0,20,1,293.5,4,2,2,422,New Customers
17713.0,39,3,924.14,3,4,4,344,Loyal Customers
17714.0,21,4,1257.18,4,4,4,444,Champions
17715.0,189,1,163.2,1,2,1,121,Lost
17716.0,17,11,9949.68,4,5,5,455,Champions
17717.0,18,1,376.92,4,2,2,422,New Customers
17718.0,241,1,299.83,1,2,2,122,Lost
17720.0,18,5,1292.93,4,5,4,454,Champions
17721.0,255,1,307.21000000000004,1,2,2,122,Lost
17726.0,25,6,998.61,4,5,4,454,Champions
17728.0,49,1,990.2,3,2,4,324,Need Attention
17729.0,192,1,438.65000000000003,1,2,2,122,Lost
17730.0,43,5,1901.49,3,5,4,354,Loyal Customers
17731.0,218,2,468.88,1,3,3,133,Need Attention
17732.0,12,6,1577.08,5,5,4,554,Champions
17734.0,122,3,741.69,2,4,3,243,At Risk
17735.0,20,4,1847.93,4,4,4,444,Champions
17738.0,35,8,1864.49,3,5,4,354,Loyal Customers
17739.0,33,9,3943.6600000000003,4,5,5,455,Champions
17740.0,27,5,351.3,4,5,2,452,Champions
17741.0,3,2,101.1,5,3,1,531,Need Attention
17742.0,24,9,1743.3700000000001,4,5,4,454,Champions
17743.0,44,1,229.2,3,2,1,321,Need Attention
17745.0,74,2,600.34,3,3,3,333,Potential Loyalists
17746.0,68,3,793.9300000000001,3,4,3,343,Loyal Customers
17748.0,124,1,358.15,2,2,2,222,Lost
17749.0,142,1,351.66,2,2,2,222,Lost
17751.0,18,1,157.85999999999999,4,2,1,421,New Customers
